2026-07-09 20:18:40 [INFO    ] GUI started — PRJN26-141 Cloud Forensics Tool
2026-07-09 20:19:04 [INFO    ] Scanning directory: C:\Users\rinsh\Downloads\Telegram Desktop
2026-07-09 20:19:04 [INFO    ] Scan complete — 0 file(s) collected from 'C:\Users\rinsh\Downloads\Telegram Desktop'
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171344.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [     14447 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-06_163053.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     16501 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-06_163114.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     10955 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-25_234526.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     10955 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-25_234532.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_010126.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     32134 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_011747.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_033424.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_033434.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     14811 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_033614.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     14811 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_033728.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [     14811 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_165350.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_171227.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_171336.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_171344.html
2026-07-09 20:20:31 [DEBUG   ] Scanned [    113225 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_log.txt
2026-07-09 20:20:31 [DEBUG   ] Scanned [      9976 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_tool.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [      1140 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\hasher.py
